StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
,18.0,,3.0,0.0,8.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,2.701004283593665,3.0
6997.0,17.0,,0.0,0.0,10.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,3.161866475336508,3.0
6998.0,16.0,1.0,1.0,0.0,11.0,3.0,1.0,1.0,,0.0,0.0,1.0,2.7414305108529633,1.0
,18.0,1.0,3.0,2.0,17.0,7.0,0.0,0.0,1.0,0.0,,1.0,3.142451007203871,1.0
7000.0,,0.0,0.0,0.0,7.0,,,0.0,1.0,,0.0,0.0,2.819335383661667,1.0
7001.0,17.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.395644052171149,3.0
7002.0,15.0,1.0,3.0,3.0,7.0,11.0,0.0,0.0,,0.0,1.0,,2.551531502674368,
7003.0,15.0,1.0,,1.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,2.4232462283846012,1.0
7004.0,18.0,0.0,2.0,3.0,,2.0,0.0,1.0,1.0,,0.0,1.0,2.5436825317023275,2.0
7005.0,,0.0,,0.0,8.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.6868483535321595,1.0
7006.0,16.0,0.0,3.0,0.0,1.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0
7007.0,,1.0,1.0,4.0,,17.0,1.0,0.0,0.0,1.0,0.0,0.0,2.6567792142647138,1.0
7008.0,17.0,1.0,,3.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.500278661416494,4.0
7009.0,17.0,,1.0,4.0,13.0,0.0,1.0,1.0,0.0,,0.0,0.0,2.8602850657729633,4.0
7010.0,16.0,0.0,1.0,4.0,11.0,6.0,0.0,,0.0,0.0,1.0,1.0,2.354853548580652,3.0
7011.0,,1.0,1.0,1.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,2.663420902633297,1.0
7012.0,17.0,,1.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7218739236483436,4.0
7013.0,17.0,1.0,3.0,4.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.213731922820104,1.0
7014.0,17.0,1.0,2.0,1.0,2.0,14.0,0.0,1.0,0.0,1.0,1.0,1.0,2.7190269699301868,4.0
7015.0,16.0,0.0,,2.0,,,0.0,0.0,1.0,0.0,1.0,0.0,3.1372699859613005,1.0
7016.0,18.0,1.0,0.0,2.0,,3.0,,1.0,0.0,0.0,0.0,0.0,2.622332140507818,4.0
7017.0,18.0,,1.0,1.0,9.0,16.0,1.0,0.0,1.0,1.0,1.0,0.0,3.117551692132719,3.0
7018.0,18.0,0.0,3.0,,9.0,12.0,,1.0,1.0,0.0,1.0,,3.0225654229049685,2.0
,,0.0,3.0,0.0,,9.0,1.0,1.0,1.0,0.0,0.0,1.0,3.2353201118195116,2.0
7020.0,15.0,,0.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.8072499187507436,
7021.0,15.0,0.0,2.0,0.0,9.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0407885109892936,3.0
7022.0,18.0,1.0,3.0,0.0,18.0,15.0,,1.0,,0.0,,1.0,2.0897929825930905,4.0
7023.0,16.0,1.0,0.0,4.0,10.0,16.0,1.0,0.0,0.0,,,0.0,1.7113421792574246,1.0
7024.0,15.0,0.0,2.0,,17.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.2815911253343772,1.0
7025.0,17.0,0.0,3.0,3.0,10.0,0.0,1.0,0.0,,,1.0,1.0,3.3204123319967622,4.0
7026.0,15.0,1.0,1.0,2.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,,2.7221541352830805,2.0
7027.0,17.0,0.0,0.0,1.0,4.0,0.0,,,1.0,1.0,1.0,0.0,3.138827310793818,2.0
7028.0,18.0,1.0,3.0,,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.243249032005945,1.0
7029.0,,1.0,0.0,3.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.707100803500018,3.0
7030.0,16.0,1.0,0.0,4.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.723485879307314,4.0
7031.0,15.0,0.0,,2.0,9.0,2.0,,,1.0,0.0,0.0,1.0,3.1576127229979143,3.0
7032.0,15.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.262147193616407,3.0
7033.0,15.0,1.0,2.0,3.0,16.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,3.3557546377197354,2.0
7034.0,18.0,1.0,2.0,,,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.101706794889934,2.0
7035.0,16.0,0.0,3.0,4.0,11.0,11.0,0.0,0.0,,0.0,0.0,0.0,3.2931870463966986,4.0
7036.0,15.0,1.0,1.0,2.0,15.0,7.0,1.0,,1.0,0.0,1.0,1.0,2.263968393328178,3.0
7037.0,16.0,1.0,2.0,2.0,19.0,5.0,0.0,,1.0,0.0,1.0,0.0,2.8924343979648865,4.0
7038.0,18.0,1.0,3.0,2.0,3.0,1.0,1.0,,0.0,0.0,0.0,0.0,2.6612067106774435,1.0
7039.0,17.0,0.0,3.0,2.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0
7040.0,15.0,1.0,0.0,2.0,5.0,15.0,1.0,0.0,0.0,0.0,,1.0,1.6605240019353686,4.0
7041.0,16.0,1.0,1.0,2.0,9.0,7.0,0.0,1.0,0.0,,0.0,0.0,3.3646347599929363,
7042.0,16.0,0.0,,1.0,5.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,2.625767606000153,2.0
7043.0,18.0,0.0,1.0,4.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,2.560016898763534,1.0
7044.0,15.0,1.0,1.0,0.0,13.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.2798613310641587,3.0
7045.0,17.0,1.0,2.0,4.0,17.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.147186834171439,2.0
7046.0,16.0,1.0,2.0,3.0,12.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,2.4577924558299697,3.0
7047.0,15.0,0.0,1.0,3.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.756694052743097,2.0
,17.0,0.0,3.0,4.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,2.572425593401564,4.0
7049.0,16.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,,,,1.0,2.5319662744755744,2.0
7050.0,16.0,0.0,2.0,1.0,7.0,17.0,,0.0,0.0,0.0,0.0,0.0,2.5825410517752156,4.0
7051.0,17.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,2.8638474081732337,1.0
7052.0,17.0,1.0,2.0,2.0,12.0,0.0,0.0,,,0.0,0.0,0.0,2.360383215795668,2.0
7053.0,18.0,0.0,3.0,4.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,2.3509667389547464,3.0
7054.0,15.0,1.0,1.0,4.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,,2.0
7055.0,,0.0,,1.0,1.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,,1.0
7056.0,18.0,0.0,1.0,,3.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8532445684013639,2.0
,16.0,1.0,1.0,4.0,8.0,16.0,1.0,0.0,,1.0,0.0,0.0,3.3433887610559996,4.0
7058.0,17.0,0.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.688515287004993,
7059.0,17.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.1967439487648064,3.0
7060.0,17.0,0.0,2.0,2.0,5.0,12.0,0.0,0.0,,1.0,,0.0,1.7261234647820287,3.0
7061.0,16.0,1.0,1.0,0.0,8.0,,1.0,1.0,1.0,1.0,1.0,0.0,3.0626354128590245,4.0
7062.0,17.0,1.0,0.0,0.0,9.0,0.0,0.0,,,1.0,0.0,,2.18648860016158,
7063.0,17.0,1.0,0.0,2.0,17.0,15.0,1.0,0.0,0.0,,0.0,1.0,3.318802952866087,2.0
7064.0,18.0,0.0,3.0,4.0,5.0,,1.0,1.0,,,1.0,0.0,3.115830701761772,1.0
7065.0,16.0,1.0,1.0,1.0,19.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0037711958391236,2.0
7066.0,15.0,,2.0,3.0,19.0,10.0,0.0,0.0,1.0,1.0,,0.0,3.804117420319076,1.0
7067.0,18.0,0.0,0.0,,2.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,2.447994507605211,4.0
,,0.0,0.0,1.0,19.0,3.0,1.0,1.0,,0.0,1.0,0.0,3.7772723163098725,3.0
7069.0,15.0,0.0,2.0,3.0,,7.0,1.0,0.0,0.0,1.0,0.0,,2.9006771747988056,1.0
7070.0,18.0,0.0,2.0,2.0,8.0,13.0,,0.0,0.0,0.0,,1.0,3.3193339532801223,2.0
7071.0,,1.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.336569893403988,3.0
,17.0,0.0,2.0,3.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8839121713638662,4.0
7073.0,16.0,1.0,3.0,4.0,,5.0,1.0,1.0,0.0,1.0,0.0,0.0,3.7474273481298264,1.0
7074.0,15.0,,0.0,4.0,11.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,2.4987020972121545,4.0
7075.0,15.0,0.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.490699896300843,3.0
7076.0,18.0,1.0,1.0,2.0,18.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,3.2518221802274234,4.0
7077.0,16.0,1.0,3.0,,15.0,,0.0,0.0,0.0,1.0,1.0,0.0,3.282386191527854,3.0
7078.0,16.0,0.0,2.0,1.0,,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.7935237520738525,1.0
7079.0,15.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.572688537238501,4.0
7080.0,16.0,0.0,3.0,4.0,1.0,12.0,,0.0,0.0,1.0,1.0,,2.437159579959438,2.0
7081.0,15.0,,,2.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.637601845021311,4.0
7082.0,16.0,0.0,,3.0,9.0,0.0,0.0,1.0,,1.0,0.0,1.0,,
,16.0,1.0,3.0,2.0,13.0,3.0,1.0,0.0,,0.0,0.0,1.0,2.4595350247145467,
7084.0,16.0,1.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.2678809246553087,4.0
7085.0,15.0,1.0,3.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,,0.0,3.2195527108090647,1.0
7086.0,18.0,1.0,1.0,0.0,,9.0,0.0,0.0,1.0,,1.0,1.0,1.9358913113157294,3.0
7087.0,16.0,0.0,3.0,2.0,18.0,0.0,1.0,0.0,,0.0,0.0,0.0,2.1472417165986957,4.0
,,0.0,,0.0,,13.0,0.0,0.0,1.0,1.0,0.0,,3.1588861307724194,2.0
7089.0,15.0,1.0,0.0,1.0,7.0,11.0,0.0,1.0,,0.0,1.0,1.0,2.306658624446492,1.0
7090.0,16.0,0.0,3.0,3.0,10.0,15.0,0.0,0.0,0.0,,1.0,,2.0006001052585063,1.0
7091.0,,1.0,2.0,2.0,9.0,0.0,0.0,,1.0,0.0,1.0,0.0,2.3313053466204425,2.0
7092.0,18.0,0.0,,1.0,13.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.8620156154632768,1.0
7093.0,15.0,0.0,2.0,4.0,18.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,2.2318416883202077,3.0
7094.0,15.0,0.0,0.0,2.0,12.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.9309561658539498,2.0
7095.0,17.0,0.0,1.0,0.0,8.0,,1.0,,,0.0,1.0,1.0,,2.0
7096.0,15.0,0.0,1.0,2.0,18.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0940883750424195,
,18.0,,1.0,1.0,5.0,,1.0,,0.0,0.0,0.0,0.0,2.8192591101924602,3.0
7098.0,17.0,1.0,,1.0,7.0,17.0,0.0,1.0,0.0,,0.0,1.0,3.4149737593224887,
7099.0,17.0,0.0,1.0,0.0,15.0,,1.0,0.0,0.0,0.0,,0.0,3.3463762908564583,4.0
7100.0,17.0,1.0,0.0,1.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,3.143423309655334,
7101.0,16.0,0.0,1.0,2.0,18.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,4.023909501717959,4.0
7102.0,16.0,0.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,2.6255777424207176,
7103.0,15.0,0.0,2.0,1.0,6.0,15.0,0.0,0.0,0.0,,1.0,0.0,2.8849340700798742,3.0
7104.0,17.0,0.0,3.0,1.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8481044013704584,3.0
7105.0,18.0,1.0,2.0,2.0,17.0,3.0,,0.0,0.0,0.0,1.0,0.0,2.863747801227674,4.0
7106.0,16.0,0.0,2.0,1.0,11.0,0.0,1.0,,0.0,0.0,0.0,,3.318122775146463,3.0
7107.0,18.0,1.0,1.0,2.0,2.0,13.0,0.0,,1.0,1.0,1.0,1.0,2.7642507961247804,2.0
7108.0,,0.0,1.0,4.0,9.0,8.0,0.0,,1.0,1.0,0.0,0.0,2.9113584821541996,4.0
7109.0,,0.0,1.0,2.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.842563736526456,1.0
7110.0,16.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,3.0
7111.0,16.0,0.0,3.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7924378479672693,1.0
7112.0,16.0,0.0,3.0,4.0,,14.0,0.0,1.0,0.0,0.0,,,2.639044026234627,3.0
7113.0,17.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.7527661456600239,3.0
7114.0,,1.0,3.0,3.0,2.0,1.0,,1.0,0.0,,1.0,1.0,2.623643214321949,2.0
7115.0,17.0,1.0,2.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4319466676276194,
7116.0,17.0,0.0,2.0,3.0,10.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4042643556337495,4.0
7117.0,15.0,0.0,3.0,4.0,17.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,3.501354855067414,2.0
7118.0,,1.0,0.0,,16.0,15.0,0.0,1.0,0.0,,1.0,1.0,,1.0
7119.0,16.0,1.0,0.0,4.0,1.0,11.0,1.0,0.0,1.0,1.0,,1.0,1.8018932431942463,2.0
7120.0,18.0,0.0,1.0,3.0,12.0,16.0,1.0,1.0,,0.0,1.0,1.0,2.1012038610591217,2.0
7121.0,17.0,0.0,3.0,2.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.8329050971175276,3.0
7122.0,15.0,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,1.9598031630321824,2.0
7123.0,16.0,,2.0,,16.0,,1.0,1.0,1.0,1.0,1.0,0.0,3.0320300250213124,1.0
7124.0,,1.0,0.0,2.0,11.0,9.0,0.0,0.0,,0.0,0.0,1.0,3.370514043822194,2.0
7125.0,18.0,,3.0,1.0,4.0,11.0,0.0,0.0,,0.0,1.0,0.0,2.6315968630527324,4.0
7126.0,,0.0,3.0,0.0,3.0,18.0,1.0,1.0,,0.0,1.0,0.0,2.3331859271532465,1.0
7127.0,18.0,0.0,3.0,3.0,13.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.1225076867774666,2.0
7128.0,17.0,,0.0,1.0,15.0,3.0,,1.0,,1.0,0.0,1.0,2.4677608586158577,2.0
7129.0,17.0,0.0,1.0,,10.0,14.0,0.0,,0.0,,0.0,1.0,,3.0
7130.0,16.0,1.0,0.0,4.0,6.0,7.0,0.0,0.0,,1.0,0.0,1.0,2.390607261621091,2.0
7131.0,16.0,0.0,1.0,3.0,11.0,,1.0,1.0,1.0,1.0,1.0,0.0,2.481945127251119,
7132.0,15.0,1.0,2.0,2.0,1.0,14.0,0.0,1.0,1.0,0.0,,1.0,2.8000086286296866,4.0
7133.0,,,2.0,2.0,,0.0,1.0,,1.0,0.0,0.0,0.0,2.141929168074612,2.0
7134.0,16.0,0.0,1.0,2.0,10.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.7037781887280607,2.0
7135.0,17.0,0.0,2.0,4.0,15.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9837021898546994,4.0
7136.0,16.0,1.0,2.0,2.0,1.0,15.0,0.0,0.0,,0.0,1.0,1.0,2.343965123021206,2.0
,,0.0,3.0,0.0,15.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,2.798555216406081,2.0
7138.0,17.0,1.0,3.0,2.0,,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.8659149308689367,4.0
7139.0,16.0,1.0,,2.0,1.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,,2.0
7140.0,15.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,2.962316697982848,3.0
7141.0,15.0,1.0,0.0,4.0,19.0,0.0,0.0,1.0,1.0,0.0,,0.0,3.7448661998063546,1.0
,18.0,0.0,3.0,1.0,,15.0,0.0,1.0,,,,0.0,3.110599263326495,1.0
7143.0,18.0,1.0,0.0,3.0,,11.0,1.0,0.0,1.0,0.0,0.0,1.0,3.03056633031769,
7144.0,16.0,0.0,0.0,4.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
7145.0,15.0,1.0,3.0,2.0,17.0,10.0,0.0,0.0,1.0,1.0,,0.0,2.2766129961573722,4.0
,17.0,1.0,1.0,1.0,6.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,3.645310917370021,1.0
7147.0,18.0,0.0,3.0,3.0,12.0,8.0,0.0,0.0,0.0,1.0,1.0,,3.2482273687501593,3.0
7148.0,17.0,0.0,1.0,,15.0,,0.0,0.0,1.0,0.0,1.0,0.0,3.7762452615871243,1.0
7149.0,18.0,0.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.140143410964696,2.0
7150.0,16.0,0.0,,0.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,2.767200635601711,4.0
7151.0,15.0,1.0,2.0,0.0,14.0,6.0,1.0,0.0,1.0,1.0,1.0,,3.4238116106051573,
7152.0,18.0,1.0,,1.0,2.0,13.0,0.0,,0.0,0.0,1.0,1.0,3.3273238517275927,4.0
7153.0,15.0,1.0,1.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,,2.9023199157025936,3.0
7154.0,17.0,,1.0,1.0,,0.0,0.0,0.0,0.0,,1.0,0.0,1.9118344895176844,4.0
7155.0,16.0,0.0,1.0,2.0,14.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0,2.3657601758380205,3.0
7156.0,15.0,1.0,2.0,,18.0,0.0,1.0,0.0,0.0,,1.0,1.0,2.963066095934167,4.0
7157.0,16.0,0.0,1.0,3.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2703911496298776,4.0
7158.0,15.0,1.0,3.0,3.0,1.0,18.0,,1.0,1.0,0.0,1.0,1.0,2.9457005309468824,3.0
7159.0,17.0,0.0,3.0,0.0,16.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,3.130250392945371,
7160.0,,0.0,2.0,4.0,7.0,14.0,0.0,,0.0,1.0,0.0,,2.696218496582404,2.0
7161.0,16.0,0.0,3.0,4.0,6.0,12.0,,0.0,0.0,0.0,1.0,1.0,2.9820945708251965,2.0
7162.0,17.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.6323680500321913,2.0
7163.0,18.0,0.0,2.0,4.0,10.0,0.0,,1.0,1.0,0.0,1.0,0.0,2.33336874880309,
7164.0,15.0,1.0,1.0,0.0,6.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,2.077640323019234,3.0
7165.0,17.0,0.0,3.0,,10.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.9665620436715843,3.0
7166.0,,1.0,1.0,1.0,19.0,3.0,1.0,1.0,1.0,,1.0,,3.1666786398323503,4.0
7167.0,16.0,1.0,2.0,2.0,3.0,13.0,0.0,1.0,1.0,1.0,1.0,0.0,2.6026501361277554,1.0
7168.0,18.0,0.0,1.0,1.0,,6.0,0.0,,0.0,1.0,1.0,0.0,2.3870775244266524,2.0
7169.0,16.0,1.0,3.0,2.0,6.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0537200662119255,1.0
,,1.0,0.0,3.0,17.0,1.0,1.0,,0.0,1.0,1.0,1.0,,
,,1.0,2.0,1.0,18.0,10.0,,1.0,1.0,0.0,0.0,0.0,3.031232408606615,1.0
7172.0,15.0,0.0,1.0,0.0,10.0,17.0,,1.0,0.0,0.0,0.0,0.0,2.637764503489457,1.0
7173.0,18.0,0.0,2.0,,6.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,3.998082713001103,4.0
7174.0,15.0,,1.0,,13.0,,,1.0,0.0,1.0,1.0,,2.0335770565087152,2.0
7175.0,15.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0348367473309814,2.0
7176.0,15.0,,3.0,,12.0,3.0,1.0,,1.0,0.0,0.0,0.0,2.9150707275655865,2.0
7177.0,18.0,1.0,,2.0,14.0,,1.0,1.0,0.0,0.0,1.0,,2.367194679490394,3.0
7178.0,,1.0,1.0,2.0,17.0,,0.0,,1.0,1.0,0.0,1.0,2.910978812778019,4.0
7179.0,15.0,1.0,0.0,3.0,8.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,4.005612542520471,1.0
,15.0,1.0,2.0,2.0,5.0,5.0,,,1.0,1.0,1.0,1.0,3.2258681810151937,4.0
7181.0,18.0,1.0,3.0,3.0,,6.0,0.0,0.0,,0.0,1.0,,,1.0
7182.0,17.0,0.0,1.0,0.0,6.0,,1.0,0.0,1.0,1.0,1.0,0.0,2.4505442963296673,2.0
7183.0,15.0,1.0,1.0,3.0,11.0,8.0,1.0,0.0,0.0,1.0,,0.0,2.928616785858783,1.0
7184.0,16.0,1.0,3.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,,3.392893148679682,1.0
7185.0,18.0,1.0,0.0,3.0,14.0,0.0,,,0.0,,1.0,1.0,3.4179774083995627,
7186.0,15.0,0.0,2.0,3.0,10.0,,1.0,0.0,,0.0,0.0,1.0,2.3230706569277446,1.0
7187.0,15.0,1.0,3.0,4.0,11.0,1.0,0.0,0.0,0.0,,1.0,1.0,,
7188.0,16.0,,2.0,3.0,3.0,17.0,1.0,1.0,0.0,,1.0,1.0,2.24405043402679,2.0
7189.0,16.0,,0.0,1.0,,5.0,,1.0,,0.0,1.0,1.0,2.5918554702292904,4.0
7190.0,18.0,1.0,0.0,2.0,5.0,,,0.0,1.0,0.0,1.0,1.0,2.5703019889356264,
7191.0,18.0,0.0,3.0,2.0,10.0,10.0,0.0,0.0,1.0,1.0,,0.0,3.0555385870181038,2.0
7192.0,16.0,0.0,1.0,0.0,8.0,7.0,0.0,1.0,0.0,1.0,0.0,,2.8600086859811524,2.0
7193.0,,1.0,0.0,0.0,9.0,3.0,1.0,,0.0,1.0,1.0,0.0,1.7797406301129173,1.0
7194.0,16.0,1.0,0.0,4.0,15.0,0.0,,,1.0,0.0,1.0,0.0,3.0163175003965823,1.0
7195.0,15.0,0.0,3.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,3.37502932682899,1.0
7196.0,,1.0,3.0,0.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,2.2841283077137784,4.0
7197.0,16.0,1.0,3.0,2.0,15.0,5.0,1.0,1.0,1.0,,1.0,1.0,2.150546251342715,2.0
7198.0,17.0,0.0,0.0,0.0,4.0,14.0,0.0,,0.0,1.0,0.0,1.0,2.014218137068818,3.0
7199.0,16.0,0.0,2.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,,0.0,3.7175892163336313,3.0
7200.0,16.0,1.0,0.0,3.0,10.0,,1.0,1.0,1.0,0.0,0.0,1.0,2.5281908665697195,1.0
7201.0,,0.0,,0.0,2.0,13.0,1.0,0.0,1.0,1.0,1.0,,2.1328481601863047,2.0
7202.0,18.0,,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.3127505974365477,2.0
7203.0,17.0,1.0,1.0,2.0,18.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0555327858152905,1.0
7204.0,15.0,,3.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,,1.0,1.963665534437347,4.0
7205.0,,1.0,1.0,4.0,10.0,,0.0,0.0,1.0,1.0,1.0,0.0,2.907686249333581,4.0
7206.0,15.0,,0.0,1.0,15.0,3.0,0.0,0.0,1.0,0.0,1.0,,2.6650980441606364,3.0
7207.0,18.0,1.0,2.0,3.0,9.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,2.7330178041831457,1.0
7208.0,17.0,0.0,0.0,4.0,13.0,,0.0,1.0,0.0,1.0,1.0,0.0,2.509943644375391,4.0
7209.0,17.0,1.0,3.0,1.0,18.0,7.0,0.0,0.0,0.0,0.0,,0.0,2.4411798778746,2.0
7210.0,18.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.3966115802659966,2.0
7211.0,15.0,0.0,1.0,2.0,2.0,12.0,1.0,1.0,0.0,1.0,1.0,,2.6142478666012736,4.0
,17.0,1.0,0.0,1.0,16.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,2.639631094041594,3.0
7213.0,15.0,0.0,2.0,4.0,2.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,2.542102845895458,1.0
,17.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.9488710163630336,
7215.0,16.0,1.0,2.0,3.0,2.0,,0.0,,0.0,0.0,1.0,0.0,2.3028208542758684,3.0
7216.0,,1.0,2.0,3.0,17.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,3.547906500025073,
7217.0,18.0,1.0,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
7218.0,18.0,1.0,0.0,3.0,10.0,17.0,0.0,1.0,,0.0,0.0,0.0,3.3447204685568415,3.0
7219.0,15.0,,0.0,,14.0,6.0,1.0,,1.0,1.0,1.0,0.0,3.725427845572062,1.0
7220.0,,1.0,0.0,2.0,15.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,2.4723301811464284,
7221.0,15.0,1.0,,,12.0,16.0,1.0,1.0,0.0,1.0,1.0,,1.7865596282227312,3.0
7222.0,15.0,1.0,,2.0,19.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.898832844696604,2.0
7223.0,16.0,1.0,0.0,0.0,11.0,15.0,0.0,1.0,0.0,1.0,1.0,1.0,1.914795390801341,2.0
7224.0,16.0,,,2.0,1.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,2.1738346962439032,4.0
