StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,StudyTime_Binned,Absences_Binned,study_time_bins,Absences_bins
5883,16.0,1.0,1.0,1.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.032903345287042,2.0,Many,Few,10-20,6-10
5884,15.0,0.0,1.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.875322419899881,1.0,Many,Very Few,10-20,0-5
5885,16.0,0.0,2.0,4.0,19.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9634919618251776,3.0,Many,Few,10-20,6-10
5886,15.0,1.0,0.0,0.0,11.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,2.6848294860047672,1.0,Moderate,Few,10-20,6-10
5887,17.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,2.966205241354721,2.0,Moderate,Few,10-20,6-10
5888,17.0,0.0,2.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,3.331159700985914,4.0,Moderate,Moderate,10-20,11-20
5889,17.0,1.0,3.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.168820402712063,1.0,Few,Few,0-5,0-5
5890,16.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.57101073229314,1.0,Few,Very Few,5-10,
5891,16.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.7126827695430291,4.0,Few,Very Few,5-10,
5892,16.0,0.0,3.0,0.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.101299149284249,1.0,Moderate,Few,5-10,6-10
5893,18.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.554083345962484,1.0,Moderate,Very Few,5-10,0-5
5894,15.0,0.0,2.0,3.0,10.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,2.605272586482902,2.0,Moderate,Few,5-10,6-10
5895,16.0,0.0,3.0,3.0,13.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.666683611480426,3.0,Moderate,Very Few,10-20,0-5
5896,16.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.306250455975229,2.0,Few,Very Few,5-10,0-5
5897,15.0,0.0,2.0,2.0,8.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,2.1693383925143195,3.0,Few,Moderate,5-10,6-10
5898,15.0,0.0,3.0,3.0,12.0,13.0,1.0,0.0,1.0,1.0,0.0,1.0,2.3734957762804267,4.0,Moderate,Moderate,10-20,11-20
5899,16.0,0.0,1.0,3.0,2.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0224518038975767,1.0,Very Few,Many,0-5,11-20
5900,17.0,0.0,3.0,2.0,9.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.232581723856051,4.0,Few,Very Few,5-10,0-5
5901,18.0,0.0,1.0,4.0,13.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.528334659430442,3.0,Moderate,Few,10-20,6-10
5902,15.0,1.0,3.0,1.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.018690059374412,1.0,Many,Very Few,10-20,
5903,18.0,0.0,2.0,4.0,13.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,3.2125990803401256,2.0,Moderate,Few,10-20,6-10
5904,17.0,1.0,1.0,4.0,16.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.721591840030096,1.0,Many,Very Few,10-20,0-5
5905,17.0,0.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,2.699420181540826,4.0,Very Few,Moderate,0-5,11-20
5906,18.0,1.0,3.0,0.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7316709285608964,4.0,Few,Very Few,5-10,0-5
5907,17.0,1.0,0.0,1.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.506212930249278,4.0,Moderate,Few,10-20,6-10
5908,15.0,0.0,1.0,2.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.699420181540826,2.0,Moderate,Moderate,5-10,11-20
5909,16.0,0.0,3.0,4.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.769204891785768,3.0,Many,Very Few,10-20,
5910,17.0,0.0,2.0,3.0,16.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,2.732366669014435,4.0,Many,Moderate,10-20,6-10
5911,16.0,0.0,3.0,4.0,15.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.699420181540826,2.0,Many,Few,10-20,6-10
5912,15.0,0.0,1.0,4.0,10.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,2.263902433556024,1.0,Moderate,Few,5-10,0-5
5913,17.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,2.947520841710059,1.0,Very Few,Moderate,0-5,11-20
5914,15.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.4619831504975886,3.0,Moderate,Very Few,10-20,
5915,17.0,0.0,2.0,2.0,10.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,2.8932992667087363,4.0,Moderate,Many,5-10,11-20
5916,16.0,1.0,1.0,4.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.377331995859272,4.0,Few,Very Few,5-10,
5917,17.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.4358251642671176,4.0,Few,Very Few,5-10,0-5
5918,18.0,1.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,3.4000873720892004,1.0,Few,Few,5-10,6-10
5919,17.0,0.0,2.0,2.0,7.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,1.776909088051013,4.0,Few,Moderate,5-10,11-20
5920,15.0,1.0,0.0,2.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.699420181540826,1.0,Moderate,Very Few,5-10,
5921,15.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.657169506373709,3.0,Very Few,Very Few,0-5,
5922,17.0,1.0,2.0,4.0,15.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.821839098745245,3.0,Many,Very Few,10-20,0-5
11502,18.0,1.0,0.0,4.0,10.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.796698058324819,4.0,Moderate,Few,5-10,6-10
5924,16.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.174409771796597,1.0,Moderate,Very Few,5-10,
5925,18.0,0.0,3.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3346819366732974,1.0,Very Few,Few,0-5,6-10
5926,16.0,0.0,2.0,3.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.366217166137281,1.0,Many,Very Few,10-20,
11503,15.0,0.0,1.0,2.0,10.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.911456867165948,4.0,Moderate,Few,5-10,6-10
5928,18.0,1.0,2.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.481964282418656,1.0,Moderate,Very Few,10-20,0-5
5929,16.0,1.0,1.0,4.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.587704844854282,1.0,Few,Very Few,5-10,
5930,17.0,0.0,2.0,2.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.931684163116802,4.0,Moderate,Very Few,5-10,0-5
5931,15.0,0.0,1.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,2.992047897056717,3.0,Moderate,Moderate,5-10,6-10
5932,17.0,1.0,1.0,0.0,3.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,2.851556959776004,4.0,Very Few,Moderate,0-5,11-20
5933,15.0,0.0,1.0,1.0,14.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.230227630203514,4.0,Moderate,Very Few,10-20,0-5
5934,18.0,1.0,1.0,2.0,19.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,4.221012515940908,2.0,Many,Moderate,10-20,11-20
5935,18.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1493197170524265,2.0,Few,Very Few,5-10,
5936,15.0,0.0,2.0,4.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.699420181540826,1.0,Moderate,Very Few,10-20,0-5
5937,15.0,1.0,3.0,4.0,10.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,2.984769992240191,3.0,Moderate,Few,5-10,6-10
5938,15.0,0.0,3.0,4.0,12.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,2.2034385488975032,1.0,Moderate,Few,10-20,6-10
5939,18.0,0.0,3.0,4.0,14.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8489445335504424,4.0,Moderate,Few,10-20,6-10
11504,16.0,0.0,2.0,1.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.032283987762532,4.0,Few,Few,0-5,6-10
5941,17.0,0.0,0.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0942306640098947,3.0,Few,Moderate,5-10,11-20
5942,16.0,0.0,1.0,0.0,13.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,2.7782106150728323,4.0,Moderate,Few,10-20,6-10
5943,18.0,1.0,2.0,1.0,13.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,2.540828802796553,1.0,Moderate,Few,10-20,0-5
5944,17.0,0.0,0.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,2.317953378056209,3.0,Few,Few,5-10,6-10
5945,16.0,1.0,0.0,3.0,14.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.235663021950581,3.0,Moderate,Few,10-20,6-10
5946,16.0,0.0,2.0,2.0,11.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,2.8683232950359816,3.0,Moderate,Few,10-20,6-10
5947,16.0,0.0,1.0,4.0,13.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,2.250732970844528,1.0,Moderate,Few,10-20,6-10
5948,16.0,1.0,0.0,2.0,12.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.450651606744425,3.0,Moderate,Few,10-20,6-10
5949,16.0,1.0,2.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.017304317506861,3.0,Many,Very Few,10-20,
5950,17.0,0.0,1.0,3.0,6.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,2.699420181540826,3.0,Few,Few,5-10,6-10
5951,18.0,0.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.699420181540826,3.0,Few,Very Few,5-10,
5952,16.0,1.0,0.0,3.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.511022621463569,3.0,Many,Very Few,10-20,
5953,15.0,0.0,0.0,3.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.699420181540826,3.0,Many,Very Few,10-20,
5954,16.0,1.0,1.0,2.0,12.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,2.699420181540826,1.0,Moderate,Moderate,10-20,11-20
5955,16.0,1.0,1.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.445242655415411,3.0,Many,Very Few,10-20,
5956,16.0,0.0,1.0,3.0,9.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,2.699420181540826,1.0,Few,Moderate,5-10,11-20
5957,18.0,0.0,1.0,3.0,3.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0996313958993165,1.0,Very Few,Many,0-5,11-20
5958,15.0,0.0,1.0,2.0,10.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0407071346849563,3.0,Moderate,Few,5-10,6-10
5959,15.0,0.0,2.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.405169605827468,4.0,Moderate,Very Few,10-20,0-5
5960,16.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.77336445571365,4.0,Very Few,Very Few,0-5,0-5
5961,18.0,1.0,1.0,4.0,8.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4272035889615495,4.0,Few,Moderate,5-10,11-20
5962,16.0,1.0,2.0,4.0,10.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,2.5532549596921377,4.0,Moderate,Few,5-10,0-5
11505,16.0,1.0,1.0,3.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.282484126294214,3.0,Many,Very Few,10-20,
11506,16.0,0.0,1.0,1.0,7.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,1.792290385821265,2.0,Few,Many,5-10,11-20
5965,18.0,1.0,3.0,4.0,14.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,3.5160706750937702,4.0,Moderate,Few,10-20,6-10
5966,16.0,0.0,1.0,0.0,7.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.879355540140625,1.0,Few,Moderate,5-10,6-10
5967,15.0,0.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.601391065107045,2.0,Very Few,Few,0-5,6-10
11507,17.0,0.0,3.0,4.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651670248400041,1.0,Moderate,Many,10-20,11-20
5969,17.0,0.0,3.0,1.0,1.0,12.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0830228889790523,2.0,Very Few,Moderate,0-5,11-20
5970,16.0,0.0,2.0,4.0,3.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.7863324560687484,2.0,Very Few,Few,0-5,6-10
5971,18.0,0.0,1.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.699420181540826,4.0,Very Few,Few,0-5,6-10
5972,16.0,1.0,1.0,2.0,3.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,2.019562893302217,2.0,Very Few,Few,0-5,6-10
5973,18.0,0.0,2.0,4.0,4.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,3.28323361723859,1.0,Very Few,Moderate,0-5,11-20
5974,18.0,1.0,1.0,4.0,14.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,2.2369668601405914,2.0,Moderate,Few,10-20,6-10
5975,18.0,0.0,2.0,4.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.4384977763399363,4.0,Many,Very Few,10-20,
5976,16.0,1.0,1.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.304717775679978,2.0,Few,Moderate,0-5,11-20
5977,17.0,0.0,0.0,3.0,15.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,2.217043954253218,3.0,Many,Few,10-20,6-10
5978,17.0,0.0,0.0,4.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.950548784691938,4.0,Many,Very Few,10-20,
5979,16.0,1.0,0.0,3.0,10.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,3.1559236773331563,4.0,Moderate,Few,5-10,0-5
5980,18.0,0.0,1.0,4.0,8.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,2.854430003844375,2.0,Few,Few,5-10,6-10
11508,16.0,1.0,2.0,0.0,7.0,11.0,1.0,0.0,1.0,0.0,1.0,1.0,1.1962983465018722,4.0,Few,Moderate,5-10,11-20
5982,17.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.041551677184742,1.0,Few,Very Few,5-10,
5983,15.0,0.0,3.0,3.0,7.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.284757904069935,2.0,Few,Many,5-10,11-20
5984,16.0,0.0,1.0,2.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.699420181540826,4.0,Many,Very Few,10-20,0-5
11509,16.0,0.0,1.0,2.0,1.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,2.7772610760286014,2.0,Very Few,Moderate,0-5,6-10
11510,17.0,0.0,1.0,0.0,13.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,3.4704516395968223,2.0,Moderate,Moderate,10-20,11-20
11511,17.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.011765452696052,2.0,Few,Very Few,5-10,
5988,17.0,1.0,3.0,3.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,2.445396334748589,1.0,Very Few,Many,0-5,11-20
5989,17.0,0.0,2.0,1.0,10.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,2.094469776107659,4.0,Moderate,Few,5-10,6-10
5990,18.0,1.0,3.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.815619012293855,3.0,Moderate,Very Few,10-20,
5991,15.0,1.0,1.0,3.0,4.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,2.565803339504093,1.0,Very Few,Many,0-5,11-20
5992,17.0,0.0,0.0,4.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.8419220193720123,1.0,Few,Very Few,5-10,0-5
5993,16.0,0.0,3.0,3.0,10.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,2.699420181540826,3.0,Moderate,Moderate,5-10,11-20
5994,16.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.699420181540826,1.0,Few,Few,5-10,6-10
5995,17.0,0.0,0.0,2.0,11.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,3.933539182134447,1.0,Moderate,Few,10-20,6-10
5996,15.0,0.0,1.0,4.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,2.3637044264644382,2.0,Few,Moderate,5-10,6-10
5997,16.0,1.0,3.0,3.0,7.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.460980714037801,1.0,Few,Moderate,5-10,6-10
11512,17.0,0.0,2.0,3.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.485671031812647,1.0,Moderate,Very Few,5-10,0-5
5999,16.0,1.0,3.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0474411721478023,1.0,Few,Very Few,5-10,0-5
6000,18.0,0.0,2.0,4.0,19.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,3.8574265598044977,1.0,Many,Few,10-20,6-10
6001,17.0,1.0,2.0,4.0,14.0,15.0,0.0,1.0,0.0,1.0,1.0,1.0,3.4211474696212134,4.0,Moderate,Many,10-20,11-20
11513,17.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,2.745838805588875,3.0,Very Few,Few,0-5,6-10
6003,17.0,1.0,2.0,4.0,16.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,2.4693881447967176,3.0,Many,Few,10-20,6-10
6004,16.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.1906552320474457,3.0,Few,Very Few,5-10,
11514,18.0,0.0,1.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.858113753081189,3.0,Many,Very Few,10-20,0-5
6006,17.0,0.0,0.0,4.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.3461218929044234,3.0,Many,Very Few,10-20,
6007,15.0,0.0,2.0,1.0,10.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,2.595717038399327,2.0,Moderate,Moderate,5-10,6-10
6008,17.0,1.0,1.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.021833387407753,1.0,Many,Very Few,10-20,
11515,18.0,1.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.99042933279622,3.0,Very Few,Very Few,0-5,0-5
6010,17.0,1.0,3.0,4.0,19.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,2.969839002398353,4.0,Many,Moderate,10-20,6-10
6011,15.0,1.0,2.0,3.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.7489950152543017,1.0,Moderate,Very Few,10-20,
6012,18.0,0.0,1.0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,2.797917036176316,3.0,Moderate,Few,5-10,6-10
6013,18.0,1.0,2.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.699420181540826,1.0,Few,Very Few,5-10,
6014,15.0,0.0,2.0,2.0,2.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,2.699420181540826,3.0,Very Few,Many,0-5,11-20
11516,15.0,1.0,0.0,4.0,14.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,3.4370659965927235,2.0,Moderate,Moderate,10-20,11-20
11517,15.0,0.0,1.0,1.0,17.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0843533949519357,3.0,Many,Moderate,10-20,11-20
6017,15.0,1.0,1.0,1.0,10.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,2.393984012821241,2.0,Moderate,Few,5-10,0-5
6018,15.0,0.0,1.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,2.646069128823875,2.0,Very Few,Few,0-5,6-10
6019,18.0,0.0,2.0,4.0,5.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,2.06781396611884,2.0,Few,Moderate,0-5,11-20
11518,18.0,1.0,1.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6561644767812271,3.0,Very Few,Few,0-5,6-10
6021,17.0,1.0,3.0,2.0,3.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,2.612925012778366,1.0,Very Few,Few,0-5,6-10
6022,17.0,1.0,2.0,2.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.881052538062744,4.0,Moderate,Very Few,10-20,0-5
6023,16.0,0.0,1.0,1.0,11.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,3.043769233724792,4.0,Moderate,Few,10-20,6-10
6024,17.0,0.0,0.0,3.0,10.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,2.699420181540826,1.0,Moderate,Few,5-10,6-10
6025,17.0,0.0,0.0,3.0,9.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.8542987107512248,2.0,Few,Few,5-10,6-10
11519,15.0,1.0,2.0,4.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.6708676637172266,4.0,Many,Very Few,10-20,
6027,15.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.4387131713476333,4.0,Very Few,Very Few,0-5,0-5
6028,17.0,1.0,2.0,2.0,10.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,3.769045364969666,4.0,Moderate,Many,5-10,11-20
6029,16.0,0.0,2.0,4.0,10.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,2.8406496549383147,2.0,Moderate,Many,5-10,11-20
6030,15.0,1.0,2.0,3.0,9.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.334198506204256,1.0,Few,Very Few,5-10,0-5
6031,17.0,1.0,1.0,0.0,16.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2155197184525592,4.0,Many,Few,10-20,6-10
6032,17.0,0.0,2.0,1.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,3.058315307694368,1.0,Few,Moderate,5-10,6-10
11520,18.0,1.0,1.0,4.0,12.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.214348112526697,1.0,Moderate,Very Few,10-20,0-5
6034,16.0,1.0,3.0,4.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.699420181540826,3.0,Moderate,Very Few,5-10,0-5
6035,18.0,1.0,1.0,1.0,16.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,2.485964556737982,4.0,Many,Few,10-20,0-5
6036,16.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.7361242920212776,4.0,Few,Very Few,5-10,0-5
6037,16.0,1.0,1.0,4.0,14.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.076810401495538,1.0,Moderate,Few,10-20,6-10
6038,16.0,0.0,2.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.4437904669190376,2.0,Moderate,Very Few,10-20,
6039,17.0,0.0,3.0,2.0,10.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,2.3901795072534635,1.0,Moderate,Few,5-10,6-10
6040,17.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5551915428036893,3.0,Very Few,Few,0-5,6-10
6041,16.0,0.0,1.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,2.9378301660840846,3.0,Few,Moderate,5-10,6-10
6042,16.0,0.0,0.0,4.0,9.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,2.939993800745352,1.0,Few,Few,5-10,0-5
6043,16.0,0.0,2.0,3.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.577004307310692,1.0,Many,Very Few,10-20,0-5
6044,18.0,0.0,1.0,0.0,16.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,3.177406847719252,3.0,Many,Few,10-20,6-10
6045,16.0,0.0,2.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.583944595322573,1.0,Many,Very Few,10-20,
6046,16.0,1.0,1.0,1.0,11.0,14.0,0.0,1.0,0.0,1.0,1.0,1.0,2.2793935216085788,2.0,Moderate,Moderate,10-20,11-20
6047,18.0,1.0,0.0,3.0,11.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,1.8993544679201064,1.0,Moderate,Moderate,10-20,11-20
6048,18.0,1.0,3.0,2.0,14.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,4.28,1.0,Moderate,Few,10-20,6-10
6049,16.0,1.0,2.0,4.0,7.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,1.9730459851662143,2.0,Few,Moderate,5-10,11-20
6050,15.0,0.0,0.0,3.0,12.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,2.783373008751907,1.0,Moderate,Many,10-20,11-20
6051,18.0,0.0,1.0,3.0,5.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,2.9531927482485805,2.0,Few,Many,0-5,11-20
6052,17.0,1.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9658161538175984,3.0,Very Few,Few,0-5,6-10
6053,18.0,0.0,2.0,2.0,11.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,2.1499115187048368,4.0,Moderate,Moderate,10-20,11-20
6054,16.0,1.0,2.0,0.0,15.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,3.209203948891509,4.0,Many,Moderate,10-20,11-20
6055,15.0,0.0,1.0,4.0,10.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.378094797898713,3.0,Moderate,Few,5-10,6-10
6056,16.0,0.0,0.0,1.0,10.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.5123697898266206,3.0,Moderate,Few,5-10,6-10
6057,17.0,0.0,2.0,2.0,13.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,2.894233074584047,4.0,Moderate,Few,10-20,6-10
